"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"55","0.491540782","192.168.0.50","20.202.144.136","UDP","122","3478","24866","24866  >  3478 Len=80"
"56","0.497328538","185.125.190.18","192.168.0.50","TCP","74","","","80  >  41198 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=694618514 TSecr=2087245774 WS=128"
"57","0.497389963","192.168.0.50","185.125.190.18","TCP","66","","","41198  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2087245793 TSecr=694618514"
"58","0.497591286","192.168.0.50","185.125.190.18","HTTP","153","","","GET / HTTP/1.1 "
"59","0.499192618","20.202.144.136","192.168.0.50","UDP","174","24866","3478","3478  >  24866 Len=132"
"60","0.510097796","20.202.144.136","192.168.0.50","UDP","179","24866","3478","3478  >  24866 Len=137"
"61","0.512293507","192.168.0.50","20.202.144.136","UDP","118","3478","24866","24866  >  3478 Len=76"
"62","0.522452191","185.125.190.18","192.168.0.50","HTTP","213","","","HTTP/1.1 204 No Content "
"63","0.522502975","192.168.0.50","185.125.190.18","TCP","66","","","41198  >  80 [ACK] Seq=88 Ack=148 Win=64128 Len=0 TSval=2087245818 TSecr=694618539"
"64","0.522690185","192.168.0.50","185.125.190.18","TCP","66","","","41198  >  80 [FIN, ACK] Seq=88 Ack=148 Win=64128 Len=0 TSval=2087245818 TSecr=694618539"
"65","0.522822185","185.125.190.18","192.168.0.50","TCP","66","","","80  >  41198 [FIN, ACK] Seq=148 Ack=88 Win=65152 Len=0 TSval=694618539 TSecr=2087245793"
"66","0.522845341","192.168.0.50","185.125.190.18","TCP","66","","","41198  >  80 [ACK] Seq=89 Ack=149 Win=64128 Len=0 TSval=2087245819 TSecr=694618539"
"67","0.532323514","20.202.144.136","192.168.0.50","UDP","172","24866","3478","3478  >  24866 Len=130"
"68","0.532571342","192.168.0.50","20.202.144.136","UDP","123","3478","24866","24866  >  3478 Len=81"
"69","0.547847595","192.168.0.50","20.202.144.136","UDP","127","3478","24866","24866  >  3478 Len=85"
"70","0.550097589","185.125.190.18","192.168.0.50","TCP","66","","","80  >  41198 [ACK] Seq=149 Ack=89 Win=65152 Len=0 TSval=694618566 TSecr=2087245818"
"71","0.560671345","20.202.144.136","192.168.0.50","UDP","158","24866","3478","3478  >  24866 Len=116"
"72","0.568274563","192.168.0.50","20.202.144.136","UDP","123","3478","24866","24866  >  3478 Len=81"
"73","0.579957264","20.202.144.136","192.168.0.50","UDP","171","24866","3478","3478  >  24866 Len=129"
"74","0.588320412","20.202.144.136","192.168.0.50","UDP","164","24866","3478","3478  >  24866 Len=122"
"75","0.589065519","192.168.0.50","20.202.144.136","UDP","123","3478","24866","24866  >  3478 Len=81"
"76","0.609561236","20.202.144.136","192.168.0.50","UDP","175","24866","3478","3478  >  24866 Len=133"
"77","0.610960278","192.168.0.50","20.202.144.136","UDP","124","3478","24866","24866  >  3478 Len=82"
"78","0.631948355","192.168.0.50","20.202.144.136","UDP","118","3478","24866","24866  >  3478 Len=76"
"79","0.639051192","20.202.144.136","192.168.0.50","UDP","176","24866","3478","3478  >  24866 Len=134"
"80","0.640340178","20.202.144.136","192.168.0.50","RTCP","146","24866","3478","Payload-specific Feedback   ALFB  "
"81","0.643028700","192.168.0.50","51.124.41.146","TCP","54","","","52532  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0"
"82","0.643075266","192.168.0.50","20.185.212.106","TCP","54","","","47718  >  443 [ACK] Seq=1 Ack=1 Win=501 Len=0"
"83","0.650488380","20.202.144.136","192.168.0.50","UDP","169","24866","3478","3478  >  24866 Len=127"
"84","0.652912177","192.168.0.50","20.202.144.136","UDP","124","3478","24866","24866  >  3478 Len=82"
"85","0.658221626","51.124.41.146","192.168.0.50","TCP","60","","","[TCP ACKed unseen segment] 443  >  52532 [ACK] Seq=1 Ack=2 Win=2052 Len=0"
"86","0.670687994","20.202.144.136","192.168.0.50","UDP","168","24866","3478","3478  >  24866 Len=126"
"87","0.674539380","192.168.0.50","20.202.144.136","UDP","120","3478","24866","24866  >  3478 Len=78"
"88","0.690325263","192.168.0.50","20.202.144.136","UDP","122","3478","24866","24866  >  3478 Len=80"
"89","0.693270221","20.202.144.136","192.168.0.50","UDP","180","24866","3478","3478  >  24866 Len=138"
"90","0.711511893","192.168.0.50","20.202.144.136","UDP","131","3478","24866","24866  >  3478 Len=89"
"91","0.714002380","20.202.144.136","192.168.0.50","UDP","180","24866","3478","3478  >  24866 Len=138"
"92","0.723445462","20.202.144.136","192.168.0.50","UDP","170","24866","3478","3478  >  24866 Len=128"
"93","0.732455195","192.168.0.50","20.202.144.136","UDP","123","3478","24866","24866  >  3478 Len=81"
"94","0.743241773","20.185.212.106","192.168.0.50","TCP","60","","","[TCP ACKed unseen segment] 443  >  47718 [ACK] Seq=1 Ack=2 Win=2050 Len=0"
"95","0.752574153","192.168.0.50","20.202.144.136","UDP","122","3478","24866","24866  >  3478 Len=80"
"96","0.753498819","20.202.144.136","192.168.0.50","UDP","177","24866","3478","3478  >  24866 Len=135"
"97","0.768075360","192.168.0.50","20.202.144.136","UDP","121","3478","24866","24866  >  3478 Len=79"
