"No.","Time","Source","Destination","Protocol","Length","Destination Port","Source Port","Info"
"167","1.526309981","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"168","1.539684094","20.202.144.62","192.168.0.40","UDP","159","10704","3478","3478  >  10704 Len=117"
"169","1.541196587","192.168.0.40","20.202.144.62","UDP","126","3478","10704","10704  >  3478 Len=84"
"170","1.560891321","20.202.144.62","192.168.0.40","UDP","146","10704","3478","3478  >  10704 Len=104"
"171","1.562399289","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"172","1.570167102","20.202.144.62","192.168.0.40","UDP","142","10704","3478","3478  >  10704 Len=100"
"173","1.582829752","192.168.0.40","20.202.144.62","UDP","129","3478","10704","10704  >  3478 Len=87"
"174","1.589958365","192.168.0.40","20.202.144.141","STUN","146","3478","4788","Binding Request user: cNTo:jPQQ"
"175","1.595140155","20.202.144.62","192.168.0.40","UDP","149","10704","3478","3478  >  10704 Len=107"
"176","1.598465930","192.168.0.40","20.202.144.62","UDP","137","3478","10704","10704  >  3478 Len=95"
"177","1.605212663","20.202.144.141","192.168.0.40","STUN","146","4788","3478","Binding Request user: jPQQ:cNTo"
"178","1.615426930","20.202.144.62","192.168.0.40","UDP","128","10704","3478","3478  >  10704 Len=86"
"179","1.619434763","192.168.0.40","20.202.144.62","UDP","128","3478","10704","10704  >  3478 Len=86"
"180","1.640329392","20.202.144.62","192.168.0.40","UDP","165","10704","3478","3478  >  10704 Len=123"
"181","1.640611990","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"182","1.642529331","192.168.0.40","20.202.144.141","STUN","122","3478","4788","Binding Success Response XOR-MAPPED-ADDRESS: 20.202.149.127:3481"
"183","1.658348325","20.202.144.62","192.168.0.40","UDP","183","10704","3478","3478  >  10704 Len=141"
"184","1.661804010","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"185","1.680332158","20.202.144.62","192.168.0.40","UDP","175","10704","3478","3478  >  10704 Len=133"
"186","1.682574119","192.168.0.40","20.202.144.62","UDP","127","3478","10704","10704  >  3478 Len=85"
"187","1.697837091","20.202.144.62","192.168.0.40","UDP","173","10704","3478","3478  >  10704 Len=131"
"188","1.698677361","fe80::8cd1:c529:36c7:fe36","ff02::16","ICMPv6","110","","","Multicast Listener Report Message v2"
"189","1.704163364","192.168.0.40","20.202.144.62","UDP","131","3478","10704","10704  >  3478 Len=89"
"190","1.713488358","20.202.144.62","192.168.0.40","UDP","170","10704","3478","3478  >  10704 Len=128"
"191","1.719862582","192.168.0.40","20.202.144.62","UDP","132","3478","10704","10704  >  3478 Len=90"
"192","1.723278659","20.202.144.141","192.168.0.40","STUN","122","4788","3478","Binding Success Response XOR-MAPPED-ADDRESS: 20.202.144.141:3481"
"193","1.734569375","20.202.144.62","192.168.0.40","UDP","156","10704","3478","3478  >  10704 Len=114"
"194","1.734571610","20.202.144.62","192.168.0.40","RTCP","146","10704","3478","Payload-specific Feedback   ALFB  "
"195","1.746284698","192.168.0.40","20.202.144.62","UDP","130","3478","10704","10704  >  3478 Len=88"
"196","1.758230099","20.202.144.62","192.168.0.40","UDP","165","10704","3478","3478  >  10704 Len=123"
